id,product_code,product_weight_kg,fat_content,shelf_visibility,product_category,product_price,store_code,store_age_years,store_size,store_location_tier,store_format,total_sales,relative_category_price,relative_product_price
row_07139,PRD-YZB4K8,17.29,Regular,0.0161,Fruits And Vegetables,47.95,STORE-YLW,35,Small,Tier_1,Standard Supermarket,797.63,0.30758083038759226,0.9976881285400533
row_07141,PRD-O0V3Z0,20.022,Regular,0.1076,Canned,94.3,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1349.4,0.6384318362870303,1.002947611523034
row_07143,PRD-CEEQ2B,9.278,Low Fat,0.0325,Fruits And Vegetables,112.94,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1658.81,0.7970430226095855,1.00746335226428
row_07144,PRD-FSOZPT,20.003,Regular,0.1245,Soft Drinks,232.06,STORE-JOR,34,Small,Tier_3,Corner Shop,458.9,1.6839419596596994,0.9920485636114912
row_07145,PRD-MSK8AG,18.036,Low Fat,0.0887,Dairy,180.03,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2894.08,1.2703313651518475,0.9899463868395728
row_07146,PRD-JMV47T,6.229,Regular,0.0103,Meat,149.53,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2268.02,0.997968697056921,0.9962025316455697
row_07147,PRD-PF9A0N,4.855,Regular,0.0395,Dairy,123.92,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2528.8,0.8120894383692951,0.9869778184859225
row_07148,PRD-Y54CLR,19.874,Regular,0.1297,Snack Foods,167.97,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2005.27,1.1852984642804578,0.9992117904254845
row_07149,PRD-I1E9QQ,7.744,Low Fat,0.1932,Household,250.43,STORE-YLW,35,Small,Tier_1,Standard Supermarket,5259.79,1.651723499568666,0.9857741178693454
row_07150,PRD-FGGUXT,5.7,Regular,0.0555,Snack Foods,62.43,STORE-HL7,23,Medium,Tier_3,Superstore,1208.62,0.4339483410378975,0.9864637101021805
row_07151,PRD-P5GVBS,11.942,Regular,0.1491,Dairy,244.98,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,4131.92,1.7200206991421296,1.0172320724162272
row_07153,PRD-YZB4K8,17.454,Regular,0.0289,Fruits And Vegetables,50.12,STORE-JOR,34,Small,Tier_3,Corner Shop,92.38,0.374388058969319,1.0428389781528147
row_07154,PRD-BF343R,19.443,Regular,0.0,Frozen Foods,125.64,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1737.7,0.9765310762127942,1.0060052846504923
row_07156,PRD-DSN8CW,15.71075,Regular,0.0782,Snack Foods,170.86,STORE-T5G,47,Small,Tier_1,Corner Shop,335.27,1.2128407536523202,0.9977614700328967
row_07157,PRD-0DTSNL,8.978,Low Fat,0.0332,Household,100.37,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1943.02,0.6573584333950655,1.0029477891581313
row_07158,PRD-LCSXU1,11.657,Regular,0.057,Baking Goods,166.98,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,5716.91,1.3250086565096952,0.9707333277966946
row_07159,PRD-YWIQC5,20.349,Regular,0.0294,Fruits And Vegetables,45.54,STORE-HL7,23,Medium,Tier_3,Superstore,176.08,0.3260706759322152,0.9858565449559821
row_07160,PRD-YDT7CU,14.867,Regular,0.0635,Breads,263.03,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4512.2,1.8523487907282457,1.0047302244150882
row_07162,PRD-1XRZN0,15.304,Low Fat,0.0212,Canned,223.3,STORE-HL7,23,Medium,Tier_3,Superstore,1599.83,1.6817986350859206,1.0280184518493283
row_07163,PRD-XSDJWS,18.205,Low Fat,0.1523,Frozen Foods,202.91,STORE-JOR,34,Small,Tier_3,Corner Shop,204.82,1.5369640963490383,1.0395378920808944
row_07164,PRD-UN5Z3J,13.389,Regular,0.046,Soft Drinks,175.17,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,4538.96,1.3008268943008527,0.9920711332615959
row_07165,PRD-XQL9QP,5.693,Regular,0.0669,Breads,256.22,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2044.04,1.8043904009443457,0.9903140774409994
row_07166,PRD-JLC90O,16.687,Regular,0.026,Canned,142.84,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2353.82,1.0455666552526712,0.9785572377885867
row_07167,PRD-7Y6KY9,20.637,Low Fat,0.0318,Baking Goods,176.33,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1372.08,1.4205308823965888,0.9947160586686726
row_07168,PRD-SQ8X3A,17.828,Regular,0.0601,Baking Goods,89.17,STORE-AGY,45,Large,Tier_3,Standard Supermarket,554.03,0.7183618146844202,1.0093669524860627
row_07169,PRD-GV2TFK,7.158,Low Fat,0.0447,Health And Hygiene,98.57,STORE-HL7,23,Medium,Tier_3,Superstore,2040.71,0.7894661698645401,0.995874517992153
row_07171,PRD-SB61LG,20.911,Regular,0.0474,Fruits And Vegetables,190.79,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4109.17,1.354357739552158,1.018130394759662
row_07172,PRD-FUST21,5.583,Regular,0.1947,Baking Goods,87.02,STORE-JOR,34,Small,Tier_3,Corner Shop,91.34,0.700221283443975,0.9870689655172412
row_07174,PRD-1FO2WB,8.406,Regular,0.0248,Frozen Foods,109.64,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2259.4,0.7509820870410817,0.9778663059474083
row_07175,PRD-3S195J,4.735,Low Fat,0.2136,Hard Drinks,172.39,STORE-JOR,34,Small,Tier_3,Corner Shop,165.92,1.3447557279129891,0.9840079912476809
row_07176,PRD-0FM2N0,17.488,Low Fat,0.0472,Meat,148.41,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1865.52,1.10266115302479,0.9878852426279703
row_07177,PRD-377V1I,16.891,Regular,0.073,Baking Goods,190.61,STORE-9RG,28,Small,Tier_2,Standard Supermarket,567.54,1.5947933790821016,1.0055568255754654
row_07178,PRD-YUXGFA,11.283,Regular,0.0386,Snack Foods,106.96,STORE-HL7,23,Medium,Tier_3,Superstore,1901.15,0.7434745243859284,1.0003429248371107
row_07179,PRD-G7JPM7,6.487,Regular,0.0109,Snack Foods,58.43,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,334.25,0.41231761188252164,1.0079351388649302
row_07180,PRD-SE05IT,20.948,Low Fat,0.0595,Baking Goods,227.95,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2871.13,1.8363864041416795,0.9842613182495303
row_07182,PRD-KINNDW,21.044,Regular,0.0196,Frozen Foods,82.31,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1404.84,0.603840537691356,0.9872066525406789
row_07183,PRD-WJGHF5,20.151,Regular,0.1531,Canned,259.16,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3039.98,1.873265227447957,1.0208273838245576
row_07184,PRD-FL1299,8.854999999999999,Regular,0.0501,Canned,82.27,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3621.12,0.6199557530931602,0.9620293341351775
row_07185,PRD-34LIE3,16.285,Low Fat,0.1375,Canned,96.48,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1449.76,0.6531909179742597,1.0225393909418499
row_07186,PRD-9KE7J2,15.585,Low Fat,0.0815,Breads,177.75,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2530.14,1.330310184586704,1.0070464926879361
row_07187,PRD-69JGC3,8.93,Regular,0.1719,Meat,154.89,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2493.55,1.0425501886825226,1.0362383479773427
row_07188,PRD-Y23CCL,9.631,Regular,0.0211,Meat,199.47,STORE-YLW,35,Small,Tier_1,Standard Supermarket,3403.87,1.262117299152301,1.0164723867762278
row_07189,PRD-NVTANM,7.084333333333333,Regular,0.0583,Fruits And Vegetables,133.77,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4688.3,1.0130944936090955,1.0171231314344809
row_07190,PRD-6THSXO,10.626,Low Fat,0.0446,Frozen Foods,105.63,STORE-JOR,34,Small,Tier_3,Corner Shop,419.18,0.8001060445387064,0.993510158013544
row_07191,PRD-MAA7H7,15.046,Regular,0.0972,Snack Foods,50.55,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1106.79,0.3567115399736688,0.9886563661255623
row_07192,PRD-1UQBFO,14.582,Low Fat,0.067,Hard Drinks,46.88,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1295.32,0.333390504796128,1.0052535649190522
row_07193,PRD-567H48,17.422666666666668,Regular,0.0413,Frozen Foods,92.85,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,3935.32,0.7419058837478445,0.9937655526717147
row_07194,PRD-U02KQN,19.32,Low Fat,0.0265,Health And Hygiene,149.35,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2878.63,1.1215400860371274,0.9830832016850974
row_07195,PRD-AVAYTG,10.06,Regular,0.0501,Canned,78.71,STORE-AGY,45,Large,Tier_3,Standard Supermarket,233.69,0.6204317897907881,1.0141298745919944
row_07197,PRD-N64XL2,21.247,Regular,0.117,Dairy,90.72,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1361.92,0.6320576455759808,0.9780710265864546
row_07198,PRD-32WT59,19.836,Low Fat,0.0819,Baking Goods,180.44,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3826.8,1.4719688281276242,1.003964334895884
row_07199,PRD-TOPS2I,20.203,Low Fat,0.0883,Breakfast,186.82,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4840.15,1.3661925481736077,0.9791746741675111
row_07200,PRD-6O0HUH,20.09,Regular,0.0156,Fruits And Vegetables,238.85,STORE-HL7,23,Medium,Tier_3,Superstore,3429.78,1.7101884265790426,1.0165235617691808
row_07201,PRD-OFJA5N,5.327,Regular,0.0551,Canned,194.85,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2369.89,1.5359056567238605,0.9850610449685296
row_07202,PRD-TOTSN5,17.506,Regular,0.0,Starchy Foods,47.31,STORE-YLW,35,Small,Tier_1,Standard Supermarket,334.04,0.3364321039531952,1.0110594646577977
row_07203,PRD-192YWO,12.186,Low Fat,0.0266,Canned,56.3,STORE-YLW,35,Small,Tier_1,Standard Supermarket,845.42,0.42677784621215714,0.9807874172515055
row_07204,PRD-NI9NWR,11.825,Low Fat,0.0,Health And Hygiene,40.32,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1471.54,0.3027820305926815,1.0427226647356989
row_07207,PRD-HBRPOI,11.571,Low Fat,0.0662,Soft Drinks,141.01,STORE-JOR,34,Small,Tier_3,Corner Shop,288.41,1.0232381958614762,0.9973970490458205
row_07209,PRD-TKW2J2,7.224500000000001,Regular,0.0949,Breads,224.46,STORE-T5G,47,Small,Tier_1,Corner Shop,217.3,1.5594286402415867,0.9870133677298312
row_07210,PRD-APC4XY,7.155,Regular,0.0637,Baking Goods,61.0,STORE-JOR,34,Small,Tier_3,Corner Shop,120.24,0.49084691209012277,0.9866080093161675
row_07211,PRD-QP5M3G,7.203,Low Fat,0.0147,Canned,92.58,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1593.72,0.7017956128298669,1.0198955648093067
row_07212,PRD-4TJITP,8.16,Low Fat,0.0406,Fruits And Vegetables,114.92,STORE-YLW,35,Small,Tier_1,Standard Supermarket,1847.72,0.7371676543929531,1.0037850113550342
row_07213,PRD-OECBPM,18.219,Low Fat,0.0447,Hard Drinks,169.53,STORE-YLW,35,Small,Tier_1,Standard Supermarket,2316.95,1.3276230844154255,0.9765552995391705
row_07214,PRD-0FOH3H,14.052,Regular,0.0505,Dairy,143.71,STORE-T5G,47,Small,Tier_1,Corner Shop,275.61,1.0569262174515137,0.9874532761653475
row_07215,PRD-SUSDFO,5.409,Regular,0.0418,Baking Goods,158.39,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3336.32,1.3252154835151042,0.9770827550044724
row_07216,PRD-M2PZNT,14.532,Low Fat,0.0188,Others,166.59,STORE-HL7,23,Medium,Tier_3,Superstore,1956.26,1.2655028178309111,1.0129514775629331
row_07217,PRD-2I4RKK,8.373000000000001,Low Fat,0.0,Health And Hygiene,64.62,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1333.71,0.5390543684129702,0.9960949542698593
row_07218,PRD-I85FVO,19.595,Low Fat,0.0667,Household,65.62,STORE-YLW,35,Small,Tier_1,Standard Supermarket,978.93,0.43279996822144257,1.0462789492565872
row_07220,PRD-COMXJF,9.028,Low Fat,0.1795,Baking Goods,127.25,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2501.73,1.064673718525772,1.0005897385492433
row_07221,PRD-YOZV8C,17.716,Low Fat,0.2921,Household,178.7,STORE-JOR,34,Small,Tier_3,Corner Shop,505.63,1.2232544494425972,1.0123857206591553
row_07222,PRD-FYZF7M,14.195,Low Fat,0.0858,Health And Hygiene,157.48,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2476.34,1.283078642956619,0.9903957593998474
row_07223,PRD-0B58ST,16.705,Regular,0.008,Canned,97.93,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2357.91,0.7078594834232845,0.9542309887387075
row_07224,PRD-Q8V88B,4.53,Regular,0.1013,Canned,227.23,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2642.47,1.5383973081601472,0.9819453087187997
row_07226,PRD-0V6RAS,11.955,Regular,0.0504,Fruits And Vegetables,165.56,STORE-AGY,45,Large,Tier_3,Standard Supermarket,2073.69,1.1914327093471986,1.0043313152882083
row_07227,PRD-NI9NWR,11.8,Low Fat,0.0809,Health And Hygiene,37.59,STORE-YLW,35,Small,Tier_1,Standard Supermarket,791.01,0.3084615951100965,0.9721216509775527
row_07230,PRD-AN63XD,13.449,Low Fat,0.0059,Frozen Foods,188.02,STORE-HL7,23,Medium,Tier_3,Superstore,1794.26,1.3017911308479937,0.9962908011869436
row_07231,PRD-I7KBCW,14.768,Low Fat,0.0846,Meat,189.49,STORE-HL7,23,Medium,Tier_3,Superstore,3170.09,1.3691566732975524,0.9914268629942448
row_07232,PRD-JVZA65,12.308,Low Fat,0.0346,Snack Foods,145.93,STORE-JOR,34,Small,Tier_3,Corner Shop,302.54,0.9677171212918987,0.9817019845274134
row_07233,PRD-3G4UNX,5.001,Low Fat,0.1189,Canned,197.21,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,3091.12,1.335155275017659,1.010064278214551
row_07234,PRD-Z5LSCA,7.698,Low Fat,0.0343,Dairy,119.8,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1977.49,0.7420782960739765,0.9801996399934544
row_07236,PRD-8DPOY7,12.287,Low Fat,0.007,Household,41.76,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,1004.3,0.2782000185373992,1.0014988908207927
row_07237,PRD-HFH2XF,14.628,Regular,0.0701,Breads,108.44,STORE-JOR,34,Small,Tier_3,Corner Shop,337.46,0.7209706908970026,1.0007382798080473
row_07238,PRD-1H8OJR,7.972,Low Fat,0.0691,Hard Drinks,38.26,STORE-AGY,45,Large,Tier_3,Standard Supermarket,793.62,0.27197634246555863,1.039250305581964
row_07240,PRD-69JGC3,8.837,Regular,0.1681,Meat,146.73,STORE-HL7,23,Medium,Tier_3,Superstore,2305.45,1.0601950428674327,0.9816466705320904
row_07241,PRD-JDWCJC,16.848,Regular,0.0619,Snack Foods,62.57,STORE-AGY,45,Large,Tier_3,Standard Supermarket,340.38,0.4319240501703091,1.0327922971114167
row_07242,PRD-58B6PJ,15.678,Regular,0.0641,Dairy,75.63,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1103.79,0.4684756388320103,0.9733340197163521
row_07244,PRD-XLTA8I,13.066,Low Fat,0.0559,Soft Drinks,140.41,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,871.1,1.1984358013710323,0.9908146823950039
row_07245,PRD-H8YZWJ,9.488,Low Fat,0.0931,Canned,143.06,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2781.49,0.9685478101720313,0.993693042898422
row_07246,PRD-7B1U9E,10.713,Low Fat,0.0435,Household,172.66,STORE-JOR,34,Small,Tier_3,Corner Shop,177.64,1.1819088597692158,1.0095157353134638
row_07247,PRD-0G6HSH,6.253,Regular,0.0833,Baking Goods,155.91,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1897.57,1.3209862279323412,1.0185536029267654
row_07249,PRD-1MJQUE,16.616,Regular,0.0948,Baking Goods,97.81,STORE-HL7,23,Medium,Tier_3,Superstore,1695.26,0.7703569519060811,1.0282800672834314
row_07252,PRD-KDNQ4G,21.006,Low Fat,0.0201,Snack Foods,122.57,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3166.05,0.8461072531464725,1.0050181209924727
row_07253,PRD-6SCK8E,10.962,Low Fat,0.0482,Household,181.58,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,4912.71,1.2096637779219577,1.0071551389428144
row_07254,PRD-HFVMHX,8.256,Low Fat,0.0196,Health And Hygiene,238.45,STORE-HL7,23,Medium,Tier_3,Superstore,3667.71,1.9097921092036076,1.0035246462202114
row_07255,PRD-7MFP05,14.353,Low Fat,0.0357,Soft Drinks,42.18,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,155.47,0.36001725020888925,1.0344320188346088
row_07256,PRD-VQPG4P,10.8,Low Fat,0.0471,Others,169.85,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2415.42,1.2988911438571722,1.0347243374961925
row_07257,PRD-X6M52Y,7.9275,Regular,0.0188,Canned,85.58,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,1948.31,0.6448986671898949,0.9858689808770447
row_07259,PRD-P1LPTS,16.75,Low Fat,0.1183,Household,256.24,STORE-9RG,28,Small,Tier_2,Standard Supermarket,771.95,1.6782058879461152,0.996810083249047
row_07260,PRD-1LWNLR,10.963,Low Fat,0.0551,Baking Goods,244.58,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2456.74,2.072264842714977,0.9959280071667074
row_07262,PRD-75E78H,7.385,Low Fat,0.0308,Household,174.26,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2704.96,1.19118217121339,1.002243055156151
row_07263,PRD-FG1BKU,6.627,Low Fat,0.1083,Household,83.52,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,2549.3,0.5709143517717339,1.0063863116038076
row_07264,PRD-YL84PO,9.106,Regular,0.0136,Snack Foods,197.28,STORE-HL7,23,Medium,Tier_3,Superstore,2170.72,1.3712850988299923,1.0003464974181717
row_07265,PRD-2UHCIN,19.683,Low Fat,0.0264,Household,181.24,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3277.37,1.1870045080055962,0.9924704980423295
row_07266,PRD-Q4MPR9,9.711,Low Fat,0.0301,Snack Foods,163.3,STORE-9RG,28,Small,Tier_2,Standard Supermarket,4172.88,1.1495105085566435,1.0253029446851258
row_07267,PRD-TKLX6O,13.949,Low Fat,0.0207,Fruits And Vegetables,126.98,STORE-HL7,23,Medium,Tier_3,Superstore,1301.95,0.909188722658601,1.0125189378837416
row_07268,PRD-1H8OJR,8.05,Low Fat,0.1166,Hard Drinks,37.46,STORE-JOR,34,Small,Tier_3,Corner Shop,73.27,0.2922127128465722,1.0175200325954095
row_07269,PRD-4ILMK5,17.642,Low Fat,0.0824,Health And Hygiene,164.4,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1303.66,1.188034996859918,1.0261531739591785
row_07270,PRD-1WW0WD,14.02,Low Fat,0.078,Baking Goods,84.01,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,846.23,0.6491533210355432,1.0408355427806826
row_07271,PRD-VRURQT,15.64,Regular,0.0654,Dairy,181.62,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2367.25,1.230875646927076,1.0124874567956295
row_07272,PRD-6192K4,16.131,Low Fat,0.1067,Soft Drinks,59.05,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,686.38,0.5040070797732317,1.0131425434081394
row_07273,PRD-YOZV8C,16.962,Low Fat,0.1682,Household,180.08,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2198.36,1.1794072599958494,1.0202038084851746
row_07274,PRD-097IYP,11.873,Regular,0.0273,Canned,40.68,STORE-AGY,45,Large,Tier_3,Standard Supermarket,411.13,0.32066021101117087,1.005189028910304
row_07275,PRD-9P452B,8.946,Low Fat,0.0741,Hard Drinks,234.92,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1908.26,1.6574593431403677,1.0081365009612744
row_07276,PRD-P2F8UZ,12.433800000000002,Low Fat,0.0938,Household,194.56,STORE-T5G,47,Small,Tier_1,Corner Shop,188.97,1.256586626069707,1.0192333597760848
row_07278,PRD-8WJAI7,9.113,Low Fat,0.064,Snack Foods,179.71,STORE-HL7,23,Medium,Tier_3,Superstore,1075.59,1.2491567574550786,1.016531146150039
row_07279,PRD-5Z8FE8,18.363,Low Fat,0.0104,Household,207.8,STORE-HL7,23,Medium,Tier_3,Superstore,2518.83,1.4301283489613483,0.9945994240449278
row_07280,PRD-GZ27FH,16.537,Low Fat,0.061,Canned,98.12,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1018.72,0.6686994774342617,0.9850614408481246
row_07281,PRD-9C3FUQ,15.95,Low Fat,0.1442,Hard Drinks,258.38,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,2785.92,2.0044928509027864,1.0227200759974668
row_07282,PRD-0JL6QK,19.238,Low Fat,0.1255,Snack Foods,105.14,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1259.36,0.7257870326818971,0.9950220506123066
row_07283,PRD-1FT8J9,11.978,Low Fat,0.1425,Health And Hygiene,221.12,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,3468.66,1.7268035058533802,0.9808084691131679
row_07284,PRD-IHO2KG,13.418,Regular,0.0819,Frozen Foods,260.16,STORE-YLW,35,Small,Tier_1,Standard Supermarket,4263.84,2.022081540811211,0.9956181473756722
row_07285,PRD-RMB8Q9,10.62075,Low Fat,0.0364,Health And Hygiene,86.25,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2008.98,0.719489929984814,1.0084180989126623
row_07286,PRD-4HX6BQ,10.385,Low Fat,0.0235,Canned,121.02,STORE-HL7,23,Medium,Tier_3,Superstore,1587.6,0.9114700887509991,1.034146841673503
row_07287,PRD-N3QXKH,14.186,Low Fat,0.0853,Dairy,229.41,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1102.9,1.5034008881237897,0.9862960693902557
row_07289,PRD-UL2AE5,9.683,Low Fat,0.0248,Health And Hygiene,117.12,STORE-9RG,28,Small,Tier_2,Standard Supermarket,1318.04,0.9542428921963374,1.0032121289991005
row_07290,PRD-VTTR5G,14.16,Regular,0.0934,Breakfast,240.24,STORE-JOR,34,Small,Tier_3,Corner Shop,232.53,1.4780134426380793,1.0243203602005662
row_07291,PRD-LAVSML,11.927,Low Fat,0.0412,Fruits And Vegetables,183.1,STORE-HL7,23,Medium,Tier_3,Superstore,5515.53,1.3110131919892096,1.0071839554660769
row_07293,PRD-IV473J,19.545,Regular,0.0183,Frozen Foods,178.27,STORE-AGY,45,Large,Tier_3,Standard Supermarket,3526.22,1.3078198597283204,0.9940613934814733
row_07294,PRD-JJ4AL0,20.068,Low Fat,0.0406,Frozen Foods,107.02,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1948.91,0.7934637676895466,0.9765044025731101
row_07295,PRD-9LB7L5,18.50375,Regular,0.1746,Dairy,160.43,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,4529.97,1.168509472650838,1.0250332242895115
row_07296,PRD-MH7GX8,19.049666666666667,Low Fat,0.1713,Dairy,54.11,STORE-T5G,47,Small,Tier_1,Corner Shop,106.41,0.397956145197282,0.9992843786791016
row_07297,PRD-0B58ST,16.899,Regular,0.0079,Canned,102.96,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1499.37,0.8115824809663262,1.0032433636325673
row_07298,PRD-LBIPQF,17.319,Regular,0.0479,Fruits And Vegetables,127.75,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2036.75,0.9068567599338969,1.0295638625099062
row_07299,PRD-GSEMU5,6.622,Regular,0.0306,Fruits And Vegetables,77.97,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,1151.25,0.5399508175869525,0.982546783441497
row_07300,PRD-93OBAJ,8.296,Regular,0.1115,Snack Foods,175.47,STORE-OYG,25,Medium,Tier_2,Standard Supermarket,2938.8,1.217284875238646,1.0037563877659978
row_07302,PRD-OQ0Y2Z,15.61,Low Fat,0.0565,Baking Goods,197.23,STORE-AGY,45,Large,Tier_3,Standard Supermarket,1799.08,1.5889032265359222,1.002113670775453
row_07305,PRD-FVHC3D,17.559,Low Fat,0.0765,Seafood,34.38,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,200.9,0.24110363068045204,0.9942163100057838
row_07306,PRD-I7KBCW,15.142,Low Fat,0.0838,Meat,185.19,STORE-DKU,30,Medium,Tier_2,Standard Supermarket,1792.38,1.2464966714579144,0.968928918454294
row_07307,PRD-AVAYTG,10.0975,Regular,0.0,Canned,76.68,STORE-T5G,47,Small,Tier_1,Corner Shop,410.42,0.5672125436371491,0.9879745748153239
row_07308,PRD-HBZ5J3,11.479,Low Fat,0.0546,Baking Goods,105.27,STORE-7WS,47,Medium,Tier_3,Flagship Hypermarket,2304.44,0.8353315443213296,0.9880486812877389
row_07309,PRD-HR8X8C,13.165,Regular,0.1246,Starchy Foods,93.84,STORE-9RG,28,Small,Tier_2,Standard Supermarket,2037.09,0.6507593579464529,0.9735247738401527
row_07310,PRD-J28SY2,15.663,Regular,0.1323,Baking Goods,264.19,STORE-JOR,34,Small,Tier_3,Corner Shop,522.21,2.1258499295916318,1.014625965729794
row_07311,PRD-1IQXZX,15.993,Low Fat,0.0451,Frozen Foods,44.26,STORE-89Z,33,Medium,Tier_1,Standard Supermarket,484.35,0.3177301110823962,1.0260095507441236
row_07312,PRD-2RFKBT,8.705,Low Fat,0.0531,Household,146.62,STORE-9RG,28,Small,Tier_2,Standard Supermarket,3052.74,0.9602659510250524,1.0190436474840145
